Alpha,BCsType,CompressionCostNoNorm,CompressionCostNormMax,CompressionCostStep,ConstitutiveModel,Lambda,Mu,NumberElements,SimpleShearCostNoNorm,SimpleShearCostNormMax,SimpleShearCostStep,TensileCostNoNorm,TensileCostNormMax,TensileCostStep,TotalCostNoNorm,TotalCostNormMax,TotalCostStep
-21.0,Fixed,0.5754758310801933,0.4452939222389033,35.093894241598136,Ogden,3.9,2.3,20,0.012013137502700192,0.04158804130701875,2269.0504504240753,0.012015834320565381,0.06890552265246705,12708.699819399279,0.19983493430115296,0.18526249539946305,5004.28138802165
-14.0,Fixed,0.16389503420078824,0.1268193357099964,15.732114356670765,Ogden,3.6,1.2,20,0.12133050673635637,0.4200316632369303,628.5044436118359,0.03482697456532148,0.19971737465790354,4905.740804653596,0.10668417183415536,0.24885612453494343,1849.9924542073675
-16.0,Fixed,0.47817278205509683,0.37000239128987966,4.3725551102095945,Ogden,5.4,0.6,20,0.23482822272069115,0.8129471442715768,22.412323362513906,0.05031248765387909,0.28851997832583387,368.01829540411126,0.254437830809889,0.4904898379624301,131.60105795894492
-30.0,Fixed,0.09619708415994004,0.07443575316294443,3.9509046790199442,Ogden,5.2,1.0,20,0.02835858295416384,0.09817401316194001,47.33924006048492,0.018539114710304394,0.10631366533085289,422.24291775964355,0.04769826060813609,0.09297447721857911,157.84435416638283
-11.0,Fixed,0.13675450051256346,0.10581842820880442,23.240369032384734,Ogden,4.6,1.3,20,0.11846932953520062,0.4101266109055456,933.0555336449354,0.020052734634242793,0.11499360957556144,8269.141057573695,0.0917588548940023,0.21031288289663716,3075.145653417005
-18.0,Fixed,0.42545814750805777,0.32921265676222694,40.80671005139883,Ogden,4.5,2.3,20,0.011069459668835593,0.03832114182081394,2564.332547877405,0.014953902455021421,0.08575405060252007,15494.1056019003,0.1504938365439716,0.1510959497285203,6033.081619943035
-11.0,Fixed,0.6610069902206743,0.511476554541314,6.414289017164776,Ogden,4.8,0.6,20,0.25630886391995844,0.8873105479448953,54.31642799893112,0.05946525409215819,0.34100706647302675,904.6794328481777,0.32559370274426364,0.5799313896530787,321.8033832880912
-20.0,Fixed,0.4442731708340637,0.34377141854050586,4.066821467820607,Ogden,4.0,0.6,20,0.21300488346064406,0.7373973610113814,23.17860680463655,0.07133679915610314,0.4090851537285566,286.8479969855196,0.24287161781693697,0.4967513110934813,104.6978084193256
-20.0,Fixed,0.24711070856716005,0.19121028321651878,26.323950837381553,Ogden,4.1,2.0,20,0.00958680148154565,0.033188356990594185,1497.439531522321,0.010742321668562694,0.06160248796093631,9074.715966311647,0.0891466105724228,0.09533370938934976,3532.82648289045
-20.0,Fixed,0.09117711286653382,0.07055138029089579,6.456343342348944,Ogden,4.3,1.0,20,0.1156679146119563,0.40042844841304137,132.52914457254087,0.03242603435871922,0.18594903902846668,1195.3924246050603,0.07975702061240311,0.21897628924413462,444.79263750665
-29.0,Fixed,0.13726002983786345,0.10620959865230868,7.139790368543224,Ogden,3.5,1.3,20,0.00791012697806848,0.027383910941977778,218.12195106090584,0.027767441897735258,0.15923406112638802,1388.7775702962913,0.05764586623788906,0.09760919024022484,538.0131039085801
-29.0,Fixed,2.088910188979492,1.6163650339745808,27.105135794337194,Ogden,3.6,2.4,20,0.11395529962026507,0.39449958070454594,1555.5218774004495,0.010342859513324629,0.05931174827093827,7898.369401001419,0.7377361160376937,0.6900587876500216,3160.3321380654015
-24.0,Fixed,0.1353937664369558,0.10476551411419494,3.365122075550207,Ogden,5.1,0.7,20,0.15149297727514824,0.5244505188778537,20.066835271003548,0.042220938357826615,0.2421185035353206,245.30697133429953,0.1097025606899769,0.2904448455091231,89.57964289361776
-17.0,Fixed,0.0748154949436272,0.05789102406813349,8.357515358105786,Ogden,5.3,1.1,20,0.11638835258401029,0.4029225182706611,187.1628346226363,0.017268791556323153,0.09902892100704058,1865.2185054583713,0.06949087969465355,0.18661415444861174,686.9129518130377
-24.0,Fixed,0.9188934594037532,0.7110249476325138,20.839633591377666,Ogden,5.2,2.1,20,0.01320604565661143,0.04571774627120392,938.5201743830193,0.014084839518096217,0.0807703570620534,5886.913821757246,0.31539478152615363,0.27917101698859037,2282.0912099105476
-12.0,Fixed,0.09066751962779698,0.07015706525667859,56.565387765635464,Ogden,4.4,2.0,20,0.038368764333705514,0.13282806058373603,3573.74645875427,0.01659422427194158,0.09516057445244358,24175.153070006603,0.04854350274448136,0.0993819000976194,9268.488305508838
-26.0,Fixed,1.9747464818303135,1.5280269975389427,30.27764157863836,Ogden,4.6,2.5,20,0.0831711782028848,0.2879286442761126,1651.9776313166935,0.01746898063686801,0.10017691729728997,9087.903647175597,0.6917955468900221,0.6387108530374485,3590.052973356976
-19.0,Fixed,0.009089997422625253,0.007033693487812638,12.56308647083855,Ogden,4.3,1.4,20,0.058154760050640825,0.20132480483489004,472.4285908869562,0.01627363199119338,0.09332211878852914,3505.184185138616,0.02783946315481982,0.10056020570374395,1330.058620832137
-21.0,Fixed,0.0069756112328967865,0.005397615535095357,10.082542430878435,Ogden,3.8,1.3,20,0.05888903638531598,0.203866781444279,358.1615074095782,0.02495710767444005,0.14311803095170103,2551.1639480402523,0.030273918430884273,0.11746080931035846,973.1359992935695
-14.0,Fixed,0.03502694153229416,0.027103282773268213,31.618063874553282,Ogden,4.0,1.7,20,0.054922918332032805,0.19013655639762655,1766.673550181802,0.016183479090076953,0.09280513156947005,12086.739129380625,0.03537777965146797,0.10334832358012162,4628.34358114566
-28.0,Fixed,0.10167022693497185,0.078670782822996,3.283413070465488,Ogden,3.7,0.7,20,0.11829959603674797,0.40953901388992453,23.924817129043195,0.06311949603140962,0.3619625360646577,229.1828034211766,0.09436310633437649,0.2833907775925261,85.46367787356176
-28.0,Fixed,1.2290060645326215,0.9509850829076213,20.07890326652068,Ogden,3.8,2.1,20,0.039785734065135206,0.13773343985773906,1025.9327306442042,0.009726027197555914,0.055774486356946186,5556.9145043502385,0.4261726085984376,0.3814976697074355,2200.975379420321
-23.0,Fixed,0.14466991574139942,0.11194324892765534,10.214180004270215,Ogden,5.4,1.5,20,0.019195547597984,0.06645268367538192,309.5683814503595,0.008113907259761232,0.04652968787449021,2369.8789162330486,0.057326456866381555,0.07497520682584248,896.5538258958927
-18.0,Fixed,0.11489041458460614,0.08890035093568292,21.407188909823002,Ogden,5.1,1.8,20,0.024133743611584997,0.08354812604001251,978.7726064490812,0.009848957416736442,0.05647943707251314,6975.993470947764,0.049624371870975854,0.07630930468273618,2658.724422102223
-11.0,Fixed,0.27194766604778103,0.2104287205786352,103.28262603485499,Ogden,4.4,2.4,20,0.023570964967807143,0.08159985386890978,7581.923234877143,0.027822603407785085,0.15955038811450048,47982.39393942775,0.10778041147445776,0.15052632085401516,18555.866600113248
-11.0,Fixed,0.5508474597498304,0.42623688547774485,7.6333465281157515,Ogden,4.8,0.7,20,0.2325900601632827,0.805198893919127,96.01329740770178,0.04951259637495814,0.2839329538072896,1396.5545041919472,0.2776500387626904,0.5051229110680538,500.0670493759216
-25.0,Fixed,0.034298844821020566,0.026539893273966914,6.25165586031182,Ogden,5.0,1.2,20,0.03885396879075075,0.1345077802237894,135.07737718271437,0.014587188654470111,0.08365110831680521,1110.3273818276382,0.029246667422080475,0.08156626060485384,417.2188049568881
-13.0,Fixed,0.11593043372858043,0.08970510098566258,59.21624013802363,Ogden,4.0,2.1,20,0.02959959610425501,0.10247025185370096,4044.0862368962303,0.01775227345474372,0.10180147695404278,25457.705268837115,0.054427434429193046,0.09799227659780212,9853.66924862379
-20.0,Fixed,0.32722952205804423,0.2532049296945764,29.52559298356055,Ogden,4.1,2.1,20,0.008417457395802934,0.02914022800438592,1753.736861020273,0.01103033048939298,0.0632540918195103,10421.739589701845,0.11555910331441338,0.11519974983949088,4068.3340145685593
-13.0,Fixed,0.3564610161552215,0.27582378865691143,87.25834836668388,Ogden,4.3,2.5,20,0.018170332924331352,0.06290351342848807,6486.6941527257295,0.024248967904638645,0.13905716096569845,39186.39755272242,0.13296010566139718,0.15926148768369933,15253.450017938276
-29.0,Fixed,0.22169685143741685,0.17154545020471243,8.250234124641239,Ogden,3.5,1.4,20,0.0029180862927882948,0.010102064781548308,280.35228582695214,0.02407310799471852,0.13804868176372395,1722.8546545251609,0.08289601524164122,0.10656539891666156,670.4857248255847
-22.0,Fixed,0.16658586200334355,0.12890145489130111,19.054345436663986,Ogden,3.7,1.8,20,0.009842832075816283,0.0340747042023858,1006.0296610443273,0.013739346889924476,0.07878910886225064,6017.063977176383,0.06338934698969477,0.08058842265197919,2347.3826612191247
-15.0,Fixed,0.5440169934647578,0.42095158076374617,6.402857578412449,Ogden,3.4,0.7,20,0.21705035586210097,0.751402301294499,89.43074977369064,0.0732085124101576,0.4198186056541907,954.0991544093916,0.2780919539123388,0.530724162570812,349.9775872538316
-17.0,Fixed,0.33961957773383594,0.26279215506644926,37.288541948766216,Ogden,5.1,2.2,20,0.012458635999672117,0.043130303675206816,2121.147798286476,0.01711484072284544,0.09814608071808882,13865.599665512269,0.12306435148545115,0.1346895131532483,5341.345335249171
-17.0,Fixed,0.017780354576804287,0.013758151777533648,15.229472216660271,Ogden,5.3,1.5,20,0.056696572201955495,0.19627673338220855,555.7618489811774,0.009260524913014793,0.0531050355842,4522.98119931033,0.02791248389725819,0.0877133069146474,1697.9908401693895
-17.0,Fixed,0.7951927008881265,0.6153072945732059,54.24800879189181,Ogden,5.4,2.6,20,0.01908766426490677,0.06607920451464257,3410.44879263983,0.03480316547271461,0.19958083998821777,21228.024217676702,0.28302784354191596,0.29365577969202206,8230.907006369474
-26.0,Fixed,0.04375220463418357,0.03385475072269334,3.548248381387301,Ogden,4.7,0.8,20,0.10739105410829004,0.371774949987544,31.662279954905834,0.03844551670202152,0.2204681215904361,326.77273928442224,0.06319625848149839,0.20869927410022449,120.66108920690512
-26.0,Fixed,0.8002173484671089,0.6191952858796583,15.727034570122848,Ogden,4.8,1.9,20,0.008707970939237157,0.030145951050665483,642.2942581547112,0.008870791566855642,0.05087008633342441,4001.1158388295603,0.2725987036577339,0.2334037744212494,1553.0457105181313
-14.0,Fixed,0.18804155489894364,0.14550352421869878,12.214870430926432,Ogden,4.2,1.1,20,0.13709262353740115,0.4745982212623059,376.1728493919905,0.029985507035563592,0.17195368870461564,3378.6781551863332,0.11837322849063614,0.26401847806187345,1255.6886250030834
-21.0,Fixed,0.43573940549522816,0.33716812847346056,32.453804513637735,Ogden,3.7,2.2,20,0.008759410295270987,0.03032402793216796,2091.138980958495,0.011962233164250588,0.06859814360644223,11695.226979609146,0.15215368298491658,0.14536343333735693,4606.273255027093
-28.0,Fixed,1.441223470923864,1.1151954913307598,22.375901657669477,Ogden,3.8,2.2,20,0.05524902925682244,0.19126551330898905,1189.9406036931882,0.009725718925639368,0.05577271855314978,6344.967706635721,0.5020660730354419,0.45407790773096623,2519.0947373288595
-21.0,Fixed,0.9914627159736769,0.7671778686532394,46.58339520166228,Ogden,4.0,2.6,20,0.03165737637036873,0.10959404034681273,3244.74599569118,0.016031260185996616,0.09193222313353318,17592.766810192454,0.34638378417668075,0.3229013773778618,6961.365400361766
-30.0,Fixed,1.0589880419647177,0.8194278774930046,15.627546646683864,Ogden,3.4,1.9,20,0.032539330383369175,0.11264725936768127,743.6437189099,0.01380489051987517,0.07916497273968134,3968.085510106298,0.368444087622654,0.3370800365334558,1575.7855918876273
-23.0,Fixed,0.5347000548874191,0.4137422838683844,17.10242925975192,Ogden,5.4,1.9,20,0.004600470521870039,0.015926277215444283,693.09236368326,0.011386869210582257,0.06529868450229569,4676.989077617625,0.1835624648732905,0.16498908186204145,1795.727956853546
-25.0,Fixed,1.362349736324568,1.0541642668301143,25.46437005270862,Ogden,4.8,2.3,20,0.03815551453732922,0.1320898153635829,1292.3725215802565,0.015082191472292178,0.08648973166717017,7501.163016925758,0.47186248077806314,0.42424793795362253,2939.666636186241
-25.0,Fixed,0.317986955942949,0.24605318101172052,11.019664824641497,Ogden,5.0,1.6,20,0.005194607524179547,0.0179831082629972,367.23998995198644,0.00819990148297654,0.047022826905676926,2557.0031369934463,0.1104604883167017,0.10368637206013155,978.4209305900248
-13.0,Fixed,0.0578003787174983,0.0447250013917999,25.92873186745333,Ogden,4.2,1.5,20,0.08181180723594675,0.2832226650169994,1255.5669115364992,0.017866936519990342,0.10245901917949019,9482.481802456405,0.05249304082447847,0.14346889519609649,3587.992481953453
-13.0,Fixed,0.4270030441370419,0.33040807287220103,7.8343710361616505,Ogden,4.4,0.8,20,0.20209935868016124,0.6996437421134464,129.8813849805396,0.046362459792867364,0.26586830662385474,1535.3335361834459,0.22515495420335682,0.4319733738698341,557.6830974000491
-13.0,Fixed,0.0664962308712946,0.05145371162365318,43.15613745707019,Ogden,4.5,1.9,20,0.041213964500780936,0.14267780233924943,2527.1866375657464,0.013701568770041216,0.07857246796774961,17484.865442905422,0.04047058804737225,0.0909013273102174,6685.069405976079
-22.0,Fixed,0.20543476460519178,0.15896210953562007,4.762048880804021,Ogden,3.6,0.8,20,0.14611799113795565,0.5058429614892884,64.09279064957593,0.05817333913992467,0.3335985026870041,591.8504190550879,0.13657536496102404,0.3328011912373042,220.23508619515596
-22.0,Fixed,0.008727944675359582,0.006753542907753204,8.078323767367793,Ogden,3.9,1.2,20,0.06560756123132702,0.2271255087130991,240.79417226484227,0.02743176720606491,0.15730911447235804,1797.752539449985,0.03392242437091717,0.13039605536440346,682.2083451607317
-29.0,Fixed,1.7298534251693456,1.3385326976220449,25.04359650633661,Ogden,3.4,2.3,20,0.08707872040649992,0.3014560867561756,1447.432140089874,0.010973853084525562,0.06293021875363555,7332.920288969858,0.6093019995534571,0.5676396677106187,2935.132008522023
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-24.0,Fixed,0.004232263238826108,0.0032748570761467486,4.807867722398128,Ogden,5.2,1.0,20,0.08000075178674573,0.27695300825050156,71.71604735770998,0.020850260691087332,0.11956707058623624,689.0403418313964,0.03502775857221973,0.13326497863762818,255.18808563716814
-26.0,Fixed,0.011540648270965695,0.00892996761325639,4.009409138382631,Ogden,4.7,0.9,20,0.08393897279854223,0.29058665708520015,48.70388353817491,0.03138981990524291,0.18000680509015235,462.94604074619326,0.042289813658250276,0.15984114326286963,171.88644447425028
-19.0,Fixed,0.009430006683903725,0.007296787173724784,10.16072021022834,Ogden,4.9,1.3,20,0.07021421057725014,0.24307317627639305,306.35646141987854,0.013824833596240035,0.07927933750733358,2542.8265187516686,0.031156350285797968,0.10988310031915048,953.1145667939251
-12.0,Fixed,0.22081093339058477,0.17085994109981117,78.8036556621236,Ogden,4.5,2.3,20,0.02368542522805065,0.08199610156273242,5473.486524806067,0.02174342876497199,0.12468899648048608,35151.951201825155,0.08874659579453581,0.1258483463810099,13568.080460764448
-28.0,Fixed,0.14668934843849724,0.11350585339829014,2.8891559405875826,Ogden,4.3,0.6,20,0.14653270807544896,0.5072786617901728,11.115479987921367,0.06254012879071358,0.35864011987092315,125.93876714309675,0.11858739510155325,0.32647487835312866,46.64780102386857
-21.0,Fixed,0.04975661402139355,0.03850086592398706,15.233137593824443,Ogden,3.9,1.6,20,0.025753627074236327,0.08915596831620039,697.7645879889456,0.015244909488880604,0.0874228478935489,4529.271222713459,0.030251716861503495,0.07169322737791212,1747.4229827654096
-14.0,Fixed,0.0895544088878325,0.06929575810785421,45.80950098015126,Ogden,4.1,2.0,20,0.031172121457995264,0.10791414603646415,2918.4949725630267,0.014772565822634412,0.08471416480705102,18740.64654939143,0.045166365389487394,0.0873080229837898,7234.983674311535
-21.0,Fixed,0.13174650184924386,0.10194331956493508,5.39528944612089,Ogden,4.1,0.9,20,0.1293770836170594,0.4478879473774859,88.7300767141408,0.041669015378677954,0.23895346810560814,826.1100619382362,0.10093086694832708,0.2629282450160097,306.74514269949924
-23.0,Fixed,0.0033723270880544292,0.002609452343625871,9.319134353853595,Ogden,3.5,1.3,20,0.045439202364031345,0.15730506909194752,336.2074952141888,0.02917342694289587,0.16729676670252366,2261.169957781619,0.025994985464993885,0.10907042937936569,868.8988624498871
-30.0,Fixed,0.20589279622334897,0.15931652701893265,6.862660167646875,Ogden,3.6,1.3,20,0.0038763364355333023,0.013419411853450091,197.58436681816605,0.025828848940204055,0.14811708352954697,1261.3298048503234,0.07853266053302878,0.1069510074673099,488.5922772787121
-11.0,Fixed,0.6208734560731828,0.4804218727134074,6.110503339568365,Ogden,5.4,0.6,20,0.2559113358839288,0.8859343535594251,45.16550699770942,0.05074086999061424,0.290976562531335,828.2404737061204,0.3091752206492419,0.5524442629347225,293.1721613477994
-18.0,Fixed,0.06445977962090796,0.04987793847079836,19.212972772184244,Ogden,4.9,1.7,20,0.031790830114274214,0.11005604120319769,850.5262081939237,0.009423238658309258,0.05403812731658733,6126.361361228322,0.03522461613116381,0.0713240356635278,2332.03351406481
-18.0,Fixed,0.32067200443892413,0.24813082825874777,30.3255729764229,Ogden,5.2,2.1,20,0.011597585291918823,0.04014944939018486,1596.8604716858445,0.015125828518443388,0.08673997092578849,10642.816249583213,0.11579847274976213,0.12500674952490706,4090.000764748493
-27.0,Fixed,1.2341248677248253,0.9549459303099297,19.694724008087338,Ogden,4.4,2.1,20,0.032516030903401216,0.11256659936232283,925.6335512718349,0.009547113152463316,0.054748493033630066,5303.75782205043,0.42539600392689664,0.37408700756862756,2083.0286991101175
-27.0,Fixed,0.21974553178492834,0.17003555051011104,7.993849445104521,Ogden,4.6,1.4,20,0.007704224069017525,0.026671099764637832,225.000728596621,0.012083408928233532,0.06929303329344184,1585.015417080552,0.07984438826072647,0.0886665611893969,606.0033317074259
-15.0,Fixed,0.6106039475156146,0.472475492521416,5.214875274242282,Ogden,4.0,0.6,20,0.24113547331185217,0.8347820893939452,39.879660619800156,0.07225924807715207,0.41437499239721187,537.0946191193669,0.30799955630153963,0.5738775247708577,194.06305167113646
-29.0,Fixed,0.6120006572412131,0.4735562439941121,12.294213552446852,Ogden,3.6,1.7,20,0.006501388089804175,0.02250702585989401,516.4776503212947,0.014921369582051223,0.08556748889106561,2949.18134958105,0.21114113830435619,0.1938769195816906,1159.3177378182638
-22.0,Fixed,0.4291569057029022,0.3320746962346822,26.830552151245026,Ogden,3.8,2.1,20,0.007126006499108211,0.024669379882847786,1604.095454668977,0.011137357469689278,0.06386784445777775,9124.234201812298,0.14914008989056657,0.14020397352510258,3585.053402877507
-31.0,Fixed,0.2742381855929602,0.21220108768278131,4.512052262867091,Ogden,5.4,1.1,20,0.009458948087427588,0.03274574387352719,59.78212272102314,0.01264846896968094,0.07253340399490187,504.09148941270536,0.0987818675500229,0.10582674518373679,189.4618881321985
-19.0,Fixed,0.2926380988732264,0.2264386439986497,4.249874064796526,Ogden,5.1,0.7,20,0.19071352888510448,0.6602273648577067,31.073335446936973,0.043873188346227374,0.2515934302000826,412.42215674245165,0.1757416053681861,0.37941981301881306,149.24845541806172
-26.0,Fixed,0.6048103108302805,0.46799246983947795,14.137705855447463,Ogden,4.6,1.8,20,0.004094498025733062,0.014174661114751992,565.6769278282602,0.00842941003159241,0.04833895744423793,3550.018202868611,0.20577807296253528,0.17683536279948928,1376.6109455174394
-14.0,Fixed,0.26246172757294295,0.2030886542866262,10.568432914751888,Ogden,4.0,1.0,20,0.15614421700957454,0.540552553018451,288.3956467178378,0.03842119455867488,0.220328644800509,2679.7573827072697,0.1523423797137308,0.3213232840351954,992.9071541132865
-14.0,Fixed,0.12669572639016705,0.09803511092600979,51.570556853950585,Ogden,4.1,2.1,20,0.025853661811387478,0.08950227657912034,3417.7349332229624,0.01546230826184761,0.0886695341972755,21498.59555609212,0.056003898821134046,0.09206897390080188,8322.633682056345
-14.0,Fixed,0.0621291701343153,0.04807455041617923,19.596351157143168,Ogden,4.3,1.4,20,0.08939469070400811,0.3094736981734219,837.8052479437487,0.01808083632077677,0.10368564041736972,6577.080293740315,0.056534899053033404,0.15374462966899027,2478.160630947069
-23.0,Fixed,0.25434319649056447,0.19680666579424244,4.02082822350034,Ogden,3.7,0.7,20,0.1634599859413352,0.5658788676850632,34.87145119055928,0.06524190780752435,0.3741336337025998,354.55832503535936,0.16101503007980802,0.3789397223939685,131.15020148313968
-18.0,Fixed,0.061358739845427994,0.047478403876877434,7.906490370801174,Ogden,5.1,1.1,20,0.10972606614814764,0.3798584816331408,177.74654860288152,0.01879449220952676,0.10777814291835422,1706.4941270676204,0.06329309940103413,0.1783716761427908,630.7157220137677
-11.0,Fixed,0.06363571478567231,0.049240290384044746,29.418971117954218,Ogden,5.3,1.5,20,0.08942168519672325,0.30956714986977074,1255.1228382321656,0.011932907555614162,0.0684299741446899,11054.034739846542,0.054996769179336574,0.14241247146616845,4112.858849732221
-18.0,Fixed,0.7371184245179413,0.570370355592597,46.14195832949778,Ogden,5.2,2.5,20,0.016309160247097724,0.056460356829066055,2826.030398373608,0.02727953695298253,0.1564361409548882,17442.767437783794,0.26023570723934053,0.26108895112551705,6771.6465981623005
-18.0,Fixed,0.022980408298861367,0.017781869530200018,13.929864403844372,Ogden,5.4,1.5,20,0.05022361648712111,0.17386813699458478,487.09307457871535,0.008867558449025648,0.05085154582529743,3956.0283557643297,0.027357194411669377,0.08083385078336075,1485.6837649156298
-27.0,Fixed,2.169357585547249,1.6786139327412315,29.657827203875133,Ogden,4.4,2.5,20,0.1018557595452156,0.3526124240542552,1620.6201779518917,0.015238984304882009,0.08738886957050093,8721.778862839721,0.7621507764657823,0.7062050754553292,3457.3522893318295
-20.0,Fixed,0.1976528709798411,0.15294060568136797,4.698050608968212,Ogden,4.7,0.8,20,0.15895720098465171,0.5502907661809321,51.96683993959658,0.04054470658645134,0.23250605189760118,581.3384715867029,0.13238492618364806,0.31191247458663374,212.66778737842256
-27.0,Fixed,0.024938815035297143,0.0192972530961261,3.3867133245065117,Ogden,4.8,0.8,20,0.09751828078047234,0.337596592761563,28.582382449913926,0.03659449387899192,0.20985332018258027,294.9394977262714,0.05301719656492047,0.18891572201342313,108.96953116689728
-20.0,Fixed,0.010581724246154384,0.008187967659347224,8.113153636759826,Ogden,5.0,1.2,20,0.07787163206876997,0.2695822511307348,204.42452971684384,0.01570640714593352,0.09006933388975599,1783.760341041604,0.03471992115361929,0.12261318422661267,665.4326747984026
-13.0,Fixed,0.047403000493838866,0.03667967771326389,38.997209036959134,Ogden,4.3,1.8,20,0.04972701546092756,0.17214896379892264,2238.733316543655,0.014399286727021881,0.08257357344300403,15571.53571606208,0.037176434227262765,0.0971340716517302,5949.755413880898
-29.0,Fixed,1.7683507817288655,1.3683213316052316,21.31421158698674,Ogden,4.0,2.2,20,0.07548486994812972,0.26131956691182,1053.1873020674388,0.009349536155536027,0.05361547589356526,5656.512524671933,0.6177283959441771,0.5610854581368723,2243.671346108786
-29.0,Fixed,3.0983936109350596,2.3974870344484875,30.838465056228877,Ogden,4.3,2.6,20,0.1859807548186633,0.6438430686380303,1650.5687741805546,0.015811991226605662,0.09067481213357981,8576.323095680063,1.1000621189934428,1.0440016384066992,3419.2434449722823
-22.0,Fixed,0.034699959641578994,0.026850269456715294,7.1421111372405806,Ogden,3.7,1.1,20,0.08287425070851873,0.28690071690092767,191.111036742381,0.03550294917629921,0.20359379161128136,1461.224949809582,0.05102571984213231,0.17244825932297478,553.1593658964013
-22.0,Fixed,0.5371332647796214,0.41562506246309183,29.948201436836943,Ogden,3.8,2.2,20,0.00986079848553038,0.03413690175811683,1860.6129306015148,0.01125277913931444,0.06452973694553701,10409.318974787167,0.18608228080148873,0.17143056705558188,4099.960035608507
-31.0,Fixed,0.01567751089606811,0.012131005232225796,3.3764829644843575,Ogden,3.4,0.8,20,0.06464252481639776,0.2237846683807685,36.080703923012535,0.058715911063416795,0.3367099139271534,293.90207197824503,0.04634531559196089,0.1908751958467159,111.11975295524731
-17.0,Fixed,0.15272285572108457,0.1181744840820102,25.56075318216202,Ogden,5.4,1.9,20,0.02220402146234336,0.07686765938958987,1211.9064348050517,0.012294651863014906,0.07050441857384963,8729.726494547906,0.06240717634881427,0.08851552068181656,3322.3978941783735
-12.0,Fixed,0.19068215527128574,0.14754677822409912,65.19750471384683,Ogden,5.1,2.2,20,0.026548043277920583,0.09190614193956562,4064.330163337341,0.020602655362195785,0.11814716297569212,28088.73088452628,0.07927761797046738,0.11920002771311895,10739.419517525823
-26.0,Fixed,0.05105197168221843,0.03950319280261238,6.099110166882852,Ogden,4.8,1.2,20,0.0318847309530171,0.11038111464546248,132.92036099064015,0.016006587010137522,0.09179073332660756,1057.1033590338693,0.03298109654845768,0.08055834692489415,398.7076100637974
-19.0,Fixed,0.05142259688206559,0.039789976608303634,15.420126631047996,Ogden,5.0,1.6,20,0.0346031238374906,0.11979186479651822,609.770536975304,0.009183704137092593,0.052664502236762986,4532.03673472034,0.03173647495221626,0.07074878121386162,1719.0757994422308
-14.0,Fixed,0.3669585449810311,0.283946607257106,79.34211528302659,Ogden,4.1,2.5,20,0.016769767895257557,0.058054925266636526,5959.762717695865,0.021807248640742096,0.1250549753861729,35057.54398983787,0.1351785205056769,0.15568550263663847,13698.88294093892
-28.0,Fixed,0.004534657963100083,0.0035088452396175892,3.8168539441691043,Ogden,4.4,0.9,20,0.06631544622203504,0.2295761216547696,46.56843408717647,0.03466068999228628,0.19876380579964942,416.4251184962715,0.035170264725807136,0.1439495908980122,155.60346884253903
-16.0,Fixed,0.39581251818342733,0.3062733466361588,6.779219677721155,Ogden,3.6,0.8,20,0.18778918048949866,0.6501036214272138,117.64007555862078,0.059529580717951766,0.34137595136711923,1166.491634440891,0.2143770931302926,0.4325843064768306,430.3036432257443
-23.0,Fixed,0.19466083738523793,0.1506254183131851,18.44856924117153,Ogden,3.5,1.8,20,0.007095255393447606,0.02456292324300975,989.070572723236,0.01554471602475662,0.08914210645671047,5748.511185714101,0.07243360293448071,0.08811014933763511,2252.01010922617
-16.0,Fixed,0.19170574838754684,0.14833881807859844,49.444068422737686,Ogden,3.7,2.2,20,0.016479513870486642,0.05705010064284545,3479.0160588356084,0.0155896140888222,0.08939957709819789,20305.42495848005,0.07459162544895188,0.0982628319398806,7944.628361912798
-16.0,Fixed,0.5290548077316307,0.4093740826125809,71.17416765883945,Ogden,4.0,2.6,20,0.0169482881624083,0.05867294102169938,5394.655000647551,0.02039151598455602,0.11693637154992452,30493.216576284838,0.1887982039595317,0.1949944650614016,11986.348581530408
-30.0,Fixed,0.10338716285431093,0.07999932016281838,6.039907679826159,Ogden,3.4,1.2,20,0.010969417668946177,0.03797480841516512,161.61562960493745,0.033627597358689025,0.19283947412468644,1048.8261268871786,0.04932805929398205,0.10360453423422329,405.49388805731405
-11.0,Fixed,0.4579998912433393,0.35439293353801643,114.9702541804569,Ogden,5.1,2.6,20,0.020528560106928256,0.07106741311407233,8229.585171051644,0.03711057801516021,0.21281283561751427,53437.356655678894,0.17187967645514257,0.212757727423201,20593.970693637
-11.0,Fixed,0.05316336163869405,0.04113695231833363,34.131217756959835,Ogden,5.3,1.6,20,0.07726085965068624,0.2674678302688455,1565.61322418136,0.011947461604408093,0.06851343521048862,13256.864001373111,0.04745722763126279,0.1257060725992226,4952.202814437143
-20.0,Fixed,0.12810117016659808,0.09912262066645972,5.36784634611514,Ogden,4.7,0.9,20,0.13576901804650865,0.47001605779193334,79.79383465638206,0.03329538084826989,0.1909343586184723,818.2193548184473,0.09905518968712552,0.2533576790256218,301.12701194031484
-20.0,Fixed,0.6283413339995703,0.4862003962812878,33.75368180513863,Ogden,4.8,2.3,20,0.011410857345655315,0.03950301963437494,1951.9245977289065,0.016197529996838385,0.09288570733710363,11859.861420848725,0.21864990711402132,0.20619637441758878,4615.17990012759
