Alpha,BCsType,CompressionCostNoNorm,CompressionCostNormMax,CompressionCostStep,ConstitutiveModel,Lambda,Mu,NumberElements,SimpleShearCostNoNorm,SimpleShearCostNormMax,SimpleShearCostStep,TensileCostNoNorm,TensileCostNormMax,TensileCostStep,TotalCostNoNorm,TotalCostNormMax,TotalCostStep
-24.0,Fixed,0.12696494543398246,0.22728685287111858,16.513934757046133,Ogden,2.9,1.1,20.0,0.0056837411073345275,0.08151811025696093,3.402681113442377,0.012134945560148233,0.48622008387899374,1719.450970300366,0.04826121070048841,0.26500834900235776,579.7891953902848
-33.0,Fixed,0.01529765167556646,0.027385158114103195,0.15126161501254903,Ogden,2.3,0.4,20.0,0.009661352894709398,0.13856634488260045,1.9190210735626863,0.0018039907909044445,0.07228186968972086,74.36471212231761,0.008920998453726767,0.07941112422880817,25.47833160363095
-26.0,Fixed,0.013823512705327202,0.024746221783330163,4.532707012320842,Ogden,2.5,0.8,20.0,0.0004672079023358319,0.006700851530057938,1.9913645021400808,0.0020097658964911167,0.08052681719299902,689.1949936729985,0.005433495501384718,0.037324630168795704,231.90635506248648
-33.0,Fixed,0.19297971175634812,0.3454634757897219,2.8403848666151053,Ogden,2.6,0.8,20.0,0.010803076225417933,0.1549413216097318,2.070568032733819,0.0026116793479193543,0.10464414078466393,416.13197134928,0.0687981557765618,0.2016829793947059,140.34764141620965
-26.0,Fixed,0.2746257739930902,0.491622531517097,19.656666668359133,Ogden,2.8,1.2,20.0,0.018783981078999853,0.2694061203256797,4.342660234593369,0.014136684718893958,0.5664252876720401,1916.756648715019,0.102515479930328,0.44248464650493896,646.9186585393238
-40.0,Fixed,5.324300784668537,9.5313203573641,59.09341189717463,Ogden,2.1,1.9,20.0,0.7630718907226732,10.944231510060819,30.349752456900788,0.019882227547624955,0.7966363176489898,3599.5404564838204,2.035751634312945,7.090729395024636,1229.6612069459652
-35.0,Fixed,0.35359136317629947,0.6329831266736361,2.8976938134243673,Ogden,1.9,0.1,20.0,0.06570779507162333,0.9424031077837629,4.398285738962909,0.017858006892222576,0.7155303306479807,6.1309922606967096,0.14571905504671512,0.7636388550351265,4.475657271027995
-35.0,Fixed,0.008987080178451552,0.016088260923348887,0.09602936657506232,Ogden,2.2,0.5,20.0,0.000667126137860653,0.009568145528523,1.5444188662358522,0.0007350482173489162,0.029451735413482078,121.34885823384565,0.003463084844553707,0.018369380621784656,40.996435488885524
-28.0,Fixed,0.10656235849610568,0.19076307254979658,19.99030815139182,Ogden,1.5,1.1,20.0,0.011797106060197604,0.16919802896850145,4.194571401424842,0.0013010186690366474,0.05212890352508581,2135.2069462377376,0.03988682774177998,0.13736333501446127,719.7972752635181
-30.0,Fixed,0.0028853160007730407,0.005165161069559767,6.924800821505432,Ogden,1.1,0.8,20.0,0.0003866913951411233,0.005546056934904095,2.486759713076264,0.0034232772442841326,0.13716305034965062,996.0311676535327,0.002231761546732766,0.04929142278470483,335.1475760627048
-37.0,Fixed,0.136833160228309,0.244952480784336,3.9241362414982475,Ogden,1.2,0.8,20.0,0.01921615457429398,0.2756044967074013,2.626199369914846,0.0023688226357304895,0.09491341637508496,616.3487697254877,0.05280604581277782,0.2051567979556074,207.63303511230026
-39.0,Fixed,0.04742146263655325,0.08489173893129319,1.0213650355336241,Ogden,3.0,0.2,20.0,0.02461265922976347,0.3530029659900863,2.845749447634976,0.004102715172197888,0.16438660604368704,10.035466357380894,0.02537894567950487,0.20076043698835552,4.634193613516498
-25.0,Fixed,0.6735649433502365,1.2057852319401934,54.35444475512555,Ogden,2.8,1.6,20.0,0.06354758070832467,0.9114205930420534,9.338132464379203,0.028952138754839103,1.1600473412986765,4594.777875141386,0.2553548876044668,1.092417722093641,1552.8234841202968
-32.0,Fixed,0.0022471159239373663,0.004022684408224061,0.08184100578737429,Ogden,2.8,0.5,20.0,0.0031147294247665085,0.044672488045077396,1.5991071940141857,0.00020179882332747173,0.008085626780823151,119.7770572699558,0.0018545480573437824,0.018926933078041535,40.48600182325245
-34.0,Fixed,0.3003597115359705,0.5376902524625171,5.03216572050608,Ogden,2.2,0.9,20.0,0.026469139914345623,0.37962923102886414,2.8622823467530267,0.0020064736600990626,0.08039490465604039,618.6011732501564,0.10961177503680507,0.33257146271580723,208.83187377247182
-22.0,Fixed,0.023417161518492324,0.04192033420342988,12.198998302243231,Ogden,1.4,0.8,20.0,0.005466418006117807,0.07840118987093063,2.8538898209972157,0.0018416418332085796,0.07379046260894813,1521.3925342583987,0.010241740452606236,0.06470399556110289,512.148474127213
-22.0,Fixed,0.5469390803684556,0.9791053890052525,3.4602158271118078,Ogden,1.6,0.1,20.0,0.08351445464753789,1.1977921572153798,4.883701889389088,0.021505388565755436,0.8616727434386802,10.947469056318798,0.21731964119391634,1.012856763219771,6.430462257606565
-22.0,Fixed,0.11264426537286745,0.2016506247694222,1.5714458556909432,Ogden,1.9,0.5,20.0,0.024342450975549986,0.3491275491047373,2.4252130070614912,0.002273492275230766,0.09109374238902183,334.73607462076035,0.04642006954121607,0.21395730542106048,112.91091116117093
-36.0,Fixed,0.6038962976693314,1.0810676008926574,19.712415467342986,Ogden,1.2,1.2,20.0,0.0914996203349179,1.312318066230474,6.730122784561369,0.0011708085285720132,0.0469116748935437,1944.1621245448816,0.23218890884427376,0.8134324473388918,656.868220932262
-38.0,Fixed,0.25055031041122044,0.44852373499312514,0.8521779190906252,Ogden,3.0,0.6,20.0,0.012241048064445956,0.1755651932299618,1.640039181897119,0.001499433494743153,0.060078941102071404,130.48865239362277,0.08809693065680319,0.22805595644171942,44.32695649820351
-26.0,Fixed,0.2666162409431775,0.477284230865218,1.6530926032267266,Ogden,2.7,0.2,20.0,0.05738019229286145,0.8229658518152829,3.744169721623183,0.0069781964822064725,0.27960070047986973,20.83270395690496,0.11032487657274848,0.5266169277201236,8.743322093918291
-28.0,Fixed,0.004187043796576532,0.007495454781668467,1.1173874597964668,Ogden,2.1,0.6,20.0,0.004508835649769042,0.06466722440156278,1.782731915231477,0.0005526723228638738,0.02214434188011211,314.29357432382716,0.003082850589736482,0.031435673687781114,105.7312312329517
-35.0,Fixed,1.8759541114034914,3.3582474647164604,39.50716735387529,Ogden,2.0,1.6,20.0,0.25193500476966907,3.6133358484431577,14.050774778732524,0.011545880388479738,0.46261756207457366,3052.627120329611,0.7131449988538802,2.478066958411397,1035.3950208207395
-21.0,Fixed,0.007073839519123815,0.012663264781640033,15.60491040245607,Ogden,1.9,0.9,20.0,0.0028622531747760985,0.0410513894771952,2.970295354074194,0.0013514539224330727,0.054149731143579766,1809.9152375537917,0.0037625155387776624,0.03595479513413833,609.4968144367739
-30.0,Fixed,0.02086495957256357,0.03735149871739162,10.822357817552057,Ogden,1.1,0.9,20.0,0.002925925453180921,0.04196459852618202,2.998894660872674,0.0027169862946518223,0.10886355423151552,1369.429258431313,0.00883595710679877,0.06272655049169638,461.0835036365792
-30.0,Fixed,0.3088564230711561,0.5529006778124828,2.021897527245617,Ogden,1.3,0.2,20.0,0.05099938339183353,0.7314501628175263,3.610043620321465,0.016112767459169758,0.6456024962525289,26.689826354557738,0.12532285797405315,0.643317778960846,10.773922500708274
-25.0,Fixed,0.010110701789498687,0.01809971706913734,1.2271371143963345,Ogden,2.7,0.6,20.0,0.008848415674902377,0.1269069281947608,1.8468742295205731,0.0005167088099505709,0.020703364483170592,322.2706544443992,0.006491942091450545,0.055236669915689575,108.4482219294387
-25.0,Fixed,0.1017171584935852,0.1820894165549092,10.473087474354307,Ogden,3.0,1.0,20.0,0.003234559238938144,0.04639112719827689,2.7137658521635375,0.010040536594569483,0.40230180852513403,1186.099660987255,0.03833075144236427,0.21026078409277338,399.7621714379243
-34.0,Fixed,2.90802742710702,5.20581802883321,80.35099965232631,Ogden,2.0,2.0,20.0,0.4053706812695912,5.813961485337753,23.511130191196663,0.020399808241285934,0.8173746165592417,5947.456784618518,1.1112659722059657,3.945718043576735,2017.1063048206804
-27.0,Fixed,0.16132564083665593,0.28879780216379214,0.860872530647871,Ogden,2.3,0.3,20.0,0.037737672971889506,0.5412462897357935,2.91829398203002,0.004716667918704649,0.18898631721870857,53.57423796151002,0.06792666057575003,0.33967680303943143,19.11780149139597
-34.0,Fixed,0.05210607396361811,0.09327791640581982,0.5598574743185275,Ogden,2.4,0.3,20.0,0.019887219399037717,0.28522913219659274,2.402740536221252,0.003617723012615105,0.1449540566890846,34.16692280170802,0.02520367212509031,0.1744870350971657,12.376506937415932
-27.0,Fixed,0.0042339346723001894,0.00757939668811494,2.1403701945208837,Ogden,2.6,0.7,20.0,0.0013721346676069822,0.019679612953701166,1.743845280306712,0.0011434793038399087,0.045816654081482534,431.41260041484657,0.0022498495479156937,0.02435855457443288,145.09893862989136
-36.0,Fixed,2.1244563611234923,3.8031048548975965,51.52716270889848,Ogden,1.6,1.7,20.0,0.30954226864424084,4.4395584366024305,17.013348664184385,0.006739272120933833,0.27002753656224776,4027.0169461803625,0.8135793006295557,2.837563609354092,1365.185819184482
-36.0,Fixed,0.1104193892982585,0.19766775312483068,1.5713499763679155,Ogden,1.8,0.7,20.0,0.008959299024235243,0.12849725416596197,1.9109188587711086,0.00047026375583625996,0.018842415211062877,328.5118598921643,0.039949650692776666,0.11500247416728517,110.66470957576776
-22.0,Fixed,0.2695600800235553,0.4825541572819231,99.87135181604228,Ogden,1.7,1.6,20.0,0.03131197427068136,0.44908677625493665,10.714143406718817,0.009169706441655828,0.36740959513238913,8709.14087390625,0.10334725357863084,0.4330168428897496,2939.90878970967
-36.0,Fixed,3.983491525481918,7.131064792496852,88.59635048033961,Ogden,1.9,2.1,20.0,0.5742781076094972,8.236488117634195,29.337110627013015,0.019661468111531157,0.787790981590202,6288.783631531326,1.5258103670676488,5.38511463057375,2135.572364212893
-24.0,Fixed,0.09257908462271686,0.1657308536120895,53.76631938407198,Ogden,1.3,1.3,20.0,0.011879129428211076,0.17037443546399458,6.731958307618087,0.002654619816813659,0.10636466917798103,5085.414601330642,0.03570427795591386,0.14748998608468836,1715.3042930074437
-38.0,Fixed,0.09412300999302153,0.16849471837243704,0.8565234519202852,Ogden,1.0,0.3,20.0,0.014926955825103248,0.21408737797387034,2.340462983571738,0.014102466214898109,0.5650542288732505,53.36518972407775,0.0410508106776743,0.31587877507318596,18.854058719856592
-24.0,Fixed,0.39095153020658,0.6998635932309749,36.49329735172348,Ogden,3.0,1.4,20.0,0.029578889502800076,0.424230296600982,6.290686873641228,0.024987255979290877,1.0011833706164799,3259.8162622909886,0.14850589189622365,0.7084257534828122,1100.8667488387844
-40.0,Fixed,5.547541757320474,9.930956161817928,47.92429677324264,Ogden,2.7,1.8,20.0,0.7497664281490106,10.753400129000898,28.235491451020536,0.03387214475835968,1.3571809600577955,2551.171673689883,2.1103934434092815,7.347179083625541,875.7771539713821
-33.0,Fixed,0.08261298056986259,0.14788998881419807,1.4608245956001058,Ogden,2.4,0.7,20.0,0.0028267293704066867,0.040541895229190925,1.6993212712681178,0.000728612419594076,0.029193867414925655,309.3806770796415,0.028722774119954452,0.07254191715277154,104.18027431550324
-21.0,Fixed,0.5839602011112396,1.045378910366818,211.7870173370342,Ogden,1.7,2.0,20.0,0.07301726374821534,1.0472379449527738,19.35546978983686,0.01786258271068259,0.7157136734429208,17484.207454534087,0.2249466825233792,0.9361101762541709,5905.1166472203195
